"NFICode";"NFIName";"originalName";"originalNameAuthorship";"acceptedName";"acceptedNameAuthorship";"taxonomicStatus";"taxonRank"
8759;"Terminalia samoensis";"Terminalia samoensis";"Rech.";"Terminalia samoensis";"Rechinger";"Accepted";"species"
8748;"Terminalia spp.";"Terminalia";"L.";"Terminalia";"L.";"Accepted";"genus"
8761;"Terminalia superba";"Terminalia superba";"Engl. & Diels";"Terminalia superba";"Engl. & Diels";"Accepted";"species"
8762;"Ternstroemia heptasepala";"Ternstroemia heptasepala";"Krug & Urb.";"Ternstroemia heptasepala";"Krug & Urb.";"Accepted";"species"
8763;"Ternstroemia luquillensis";"Ternstroemia luquillensis";"Krug & Urb.";"Ternstroemia luquillensis";"Krug & Urb.";"Accepted";"species"
8764;"Ternstroemia peduncularis";"Ternstroemia peduncularis";"DC.";"Ternstroemia peduncularis";"DC.";"Accepted";"species"
8766;"Ternstroemia stahlii";"Ternstroemia stahlii";"Krug & Urb.";"Ternstroemia stahlii";"Krug & Urb.";"Accepted";"species"
8767;"Ternstroemia subsessilis";"Ternstroemia subsessilis";"(Britton) Kobuski";"Ternstroemia subsessilis";"(Britton) Kobuski";"Accepted";"species"
8768;"Tetragastris balsamifera";"Tetragastris balsamifera";"(Sw.) Oken";"Protium balsamiferum";"(Sw.) Daly & P.Fine";"Accepted";"species"
8770;"Tetraplasandra flynnii";"Tetraplasandra flynnii";"Lowry & K.R. Wood";"Polyscias flynnii";"(Lowry & K.R.Wood) Lowry & G.M.Plunkett";"Accepted";"species"
8771;"Tetraplasandra gymnocarpa";"Tetraplasandra gymnocarpa";"(Hillebr.) Sherff";"Polyscias gymnocarpa";"(Hillebr.) Lowry & G.M.Plunkett";"Accepted";"species"
8772;"Tetraplasandra hawaiensis";"Tetraplasandra hawaiensis";"A. Gray";"Polyscias hawaiensis";"(A.Gray) Lowry & G.M.Plunkett";"Accepted";"species"
8773;"Tetraplasandra kavaiensis";"Tetraplasandra kavaiensis";"(H. Mann) Sherff";"Polyscias kavaiensis";"(H.Mann) Lowry & G.M.Plunkett";"Accepted";"species"
8774;"Tetraplasandra oahuensis";"Tetraplasandra oahuensis";"(A. Gray) Harms";"Polyscias oahuensis";"(A.Gray) Lowry & G.M.Plunkett";"Accepted";"species"
8775;"Tetraplasandra spp.";"Tetraplasandra";"A. Gray";"Polyscias";"J.R.Forst. & G.Forst.";"Accepted";"genus"
8776;"Tetraplasandra waialealae";"Tetraplasandra waialealae";"Rock";"Polyscias waialealae";"(Rock) Lowry & G.M.Plunkett";"Accepted";"species"
8777;"Tetraplasandra waimeae";"Tetraplasandra waimeae";"Wawra";"Polyscias waimeae";"(Wawra) Lowry & G.M.Plunkett";"Accepted";"species"
8778;"Tetrazygia angustifolia";"Tetrazygia angustifolia";"(Sw.) DC.";"Miconia angustifolia";"(Sw.) Griseb.";"Accepted";"species"
8779;"Tetrazygia bicolor";"Tetrazygia bicolor";"(Mill.) Cogn.";"Miconia bicolor";"Triana";"Accepted";"species"
8780;"Tetrazygia biflora";"Tetrazygia biflora";"(Cogn.) Urb.";"Miconia biflora";"(Cogn.) Judd";"Accepted";"species"
8781;"Tetrazygia elaeagnoides";"Tetrazygia elaeagnoides";"(Sw.) DC.";"Miconia elaeagnoides";"Griseb.";"Accepted";"species"
8783;"Tetrazygia urbanii";"Tetrazygia urbanii";"Cogn.";"Miconia urbanii";"(Cogn.) Judd";"Accepted";"species"
8784;"Theobroma cacao";"Theobroma cacao";"L.";"Theobroma cacao";"L.";"Accepted";"species"
8786;"Thespesia grandiflora";"Thespesia grandiflora";"DC.";"Thespesia grandiflora";"DC.";"Accepted";"species"
8787;"Thespesia populnea";"Thespesia populnea";"(L.) Sol. ex CorrOa";"Thespesia populnea";"Sol. ex Corrêa";"Accepted";"species"
8788;"Thespesia spp.";"Thespesia";"Sol. ex CorrOa";"Thespesia";"Sol. ex Corrêa";"Accepted";"genus"
8789;"Thevetia peruviana";"Thevetia peruviana";"(Pers.) K. Schum.";"Cascabela thevetia";"(L.) Lippold";"Accepted";"species"
8793;"Thouinia striata";"Thouinia striata";"Radlk.";"Thouinia striata";"Radlk.";"Accepted";"species"
8794;"Thouinia striata var. portoricensis";"Thouinia striata var. portoricensis";"Radlk.";"Thouinia striata";"Radlk.";"Accepted";"species"
913;"Thrinax morrisii";"Thrinax morrisii";"H. Wendl.";"Leucothrinax morrisii";"(H.Wendl.) C.Lewis & Zona";"Accepted";"species"
914;"Thrinax radiata";"Thrinax radiata";"Lodd. ex Schult. & Schult. f.";"Thrinax radiata";"Lodd. ex Desf.";"Accepted";"species"
241;"Thuja occidentalis";"Thuja occidentalis";"L.";"Thuja occidentalis";"L.";"Accepted";"species"
242;"Thuja plicata";"Thuja plicata";"Donn ex D. Don";"Thuja plicata";"Donn ex D.Don";"Accepted";"species"
240;"Thuja spp.";"Thuja";"L.";"Thuja";"L.";"Accepted";"genus"
8803;"Tibouchina granulosa";"Tibouchina granulosa";"(Desr.) Cogn.";"Pleroma granulosum";"(Desr.) D.Don";"Accepted";"species"
8804;"Tibouchina spp.";"Tibouchina";"Aubl.";"Tibouchina";"Aubl.";"Accepted";"genus"
8805;"Tibouchina urvilleana";"Tibouchina urvilleana";"(DC.) Cogn.";"Pleroma urvilleanum";"(DC.) P.J.F.Guim. & Michelang.";"Accepted";"species"
951;"Tilia americana";"Tilia americana";"L.";"Tilia americana";"L.";"Accepted";"species"
953;"Tilia americana var. caroliniana";"Tilia americana var. caroliniana";"L.";"Tilia americana";"L.";"Accepted";"species"
952;"Tilia americana var. heterophylla";"Tilia americana var. heterophylla";"L.";"Tilia americana";"L.";"Accepted";"species"
8813;"Tilia cordata";"Tilia cordata";"Mill.";"Tilia cordata";"Mill.";"Accepted";"species"
950;"Tilia spp.";"Tilia";"L.";"Tilia";"L.";"Accepted";"genus"
8814;"Tilia tomentosa";"Tilia tomentosa";"Moench";"Tilia tomentosa";"Moench";"Accepted";"species"
8799;"Timonius albus";"Timonius albus";;"Timonius albus";"Volkens";"Accepted";"species"
8806;"Timonius corymbosus";"Timonius corymbosus";"Valeton";"Timonius corymbosus";"Valeton";"Accepted";"species"
8800;"Timonius ledermannii";"Timonius ledermannii";"Valeton";"Timonius ledermannii";"Valeton";"Accepted";"species"
8807;"Timonius mollis";"Timonius mollis";"Valeton";"Timonius mollis";"Valeton";"Accepted";"species"
8801;"Timonius ponapensis";"Timonius ponapensis";;"Timonius ponapensis";"Valeton";"Accepted";"species"
8808;"Timonius spp.";"Timonius";"DC.";"Timonius";"DC.";"Accepted";"genus"
8809;"Timonius subauritus";"Timonius subauritus";"Valeton";"Timonius subauritus";"Valeton";"Accepted";"species"
8810;"Timonius timon";"Timonius timon";"(Spreng.) Merr.";"Timonius timon";"(Spreng.) Merr.";"Accepted";"species"
8815;"Tipuana tipu";"Tipuana tipu";"(Benth.) Kuntze";"Tipuana tipu";"(Benth.) Kuntze";"Accepted";"species"
8812;"Toona ciliata";"Toona ciliata";"Roem.";"Toona ciliata";"M.Roem.";"Accepted";"species"
8811;"Toona spp.";"Toona";"(Endl.) Roem.";"Toona";"(Endl.) M.Roem.";"Accepted";"genus"
8816;"Torralbasia cuneifolia";"Torralbasia cuneifolia";"(C. Wright) Krug & Urb.";"Torralbasia cuneifolia";"Krug & Urb.";"Accepted";"species"
251;"Torreya californica";"Torreya californica";"Torr.";"Torreya californica";"Torr.";"Accepted";"species"
250;"Torreya spp.";"Torreya";"Arn.";"Torreya";"Arn.";"Accepted";"genus"
252;"Torreya taxifolia";"Torreya taxifolia";"Arn.";"Torreya taxifolia";"Arn.";"Accepted";"species"
8822;"Touchardia latifolia";"Touchardia latifolia";"Gaudich.";"Touchardia latifolia";"Gaudich.";"Accepted";"species"
8823;"Touchardia spp.";"Touchardia";"Gaudich.";"Touchardia";"Gaudich.";"Accepted";"genus"
8824;"Tournefortia argentea";"Tournefortia argentea";"L. f.";"Heliotropium arboreum";"(Blanco) Mabb.";"Accepted";"species"
8825;"Tournefortia filiflora";"Tournefortia filiflora";"Griseb.";"Tournefortia filiflora";"Griseb.";"Accepted";"species"
8826;"Tournefortia spp.";"Tournefortia";"L.";"Tournefortia";"L.";"Accepted";"genus"
8830;"Toxicodendron vernix";"Toxicodendron vernix";"(L.) Kuntze";"Toxicodendron vernix";"Kuntze";"Accepted";"species"
8821;"Trachycarpus fortunei";"Trachycarpus fortunei";"(Hook.) H. Wendl.";"Trachycarpus fortunei";"(Hook.) H.Wendl.";"Accepted";"species"
998;"Tree broadleaf";;;;;;
299;"Tree evergreen";;;;;;
999;"Tree unknown";;;;;;
8827;"Trema cannabina";"Trema cannabina";"Lour.";"Trema cannabina";"Lour.";"Accepted";"species"
8828;"Trema lamarckiana";"Trema lamarckiana";"(Schult.) Blume";"Trema lamarckiana";"(Schult.) Blume";"Accepted";"species"
8829;"Trema micrantha";"Trema micrantha";"(L.) Blume";"Trema micrantha";"(L.) Blume";"Accepted";"species"
8831;"Trema orientalis";"Trema orientalis";"(L.) Blume";"Trema orientalis";"(L.) Blume";"Accepted";"species"
8832;"Trema spp.";"Trema";"Lour.";"Trema";"Lour.";"Accepted";"genus"
994;"Triadica sebifera";"Triadica sebifera";"(L.) Small";"Triadica sebifera";"(L.) Small";"Accepted";"species"
8833;"Trichilia hirta";"Trichilia hirta";"L.";"Trichilia hirta";"L.";"Accepted";"species"
8834;"Trichilia pallida";"Trichilia pallida";"Sw.";"Trichilia pallida";"Sw.";"Accepted";"species"
8836;"Trichilia triacantha";"Trichilia triacantha";"Urb.";"Trichilia triacantha";"Urb.";"Accepted";"species"
8837;"Trichospermum ikutai";"Trichospermum ikutai";;"Trichospermum ikutai";"Kaneh.";"Accepted";"species"
8838;"Trichospermum ledermannii";"Trichospermum ledermannii";"Burret";"Trichospermum ledermannii";"Burret";"Accepted";"species"
8839;"Trichospermum richii";"Trichospermum richii";"(A. Gray) Seem.";"Trichospermum richii";"(A.Gray) Seem.";"Accepted";"species"
8842;"Triphasia trifolia";"Triphasia trifolia";"(Burm. f.) P. Wilson";"Triphasia trifolia";"(Burm.f.) P.Wilson";"Accepted";"species"
8844;"Triplaris cumingiana";"Triplaris cumingiana";"Fisch. & C.A. Mey. ex C.A. Mey.";"Triplaris cumingiana";"Fisch. & C.A.Mey. ex C.A.Mey.";"Accepted";"species"
8843;"Triplaris spp.";"Triplaris";"Loefl. ex L.";"Triplaris";"Loefl.";"Accepted";"genus"
8846;"Tristiropsis obtusangula";"Tristiropsis obtusangula";"Radlk.";"Tristiropsis acutangula";"Radlk.";"Accepted";"species"
8848;"Trophis racemosa";"Trophis racemosa";"(L.) Urb.";"Trophis racemosa";"Urb.";"Accepted";"species"
8849;"Trukia carolinensis";"Trukia carolinensis";;"Atractocarpus carolinensis";"(Valeton) Puttock";"Accepted";"species"
261;"Tsuga canadensis";"Tsuga canadensis";"(L.) CarriFre";"Tsuga canadensis";"Carrière";"Accepted";"species"
262;"Tsuga caroliniana";"Tsuga caroliniana";"Engelm.";"Tsuga caroliniana";"Engelm.";"Accepted";"species"
263;"Tsuga heterophylla";"Tsuga heterophylla";"(Raf.) Sarg.";"Tsuga heterophylla";"Sarg.";"Accepted";"species"
264;"Tsuga mertensiana";"Tsuga mertensiana";"(Bong.) CarriFre";"Tsuga mertensiana";"(Bong.) Carrière";"Accepted";"species"
260;"Tsuga spp.";"Tsuga";"CarriFre";"Tsuga";"Carrière";"Accepted";"genus"
8850;"Turpinia occidentalis";"Turpinia occidentalis";"(Sw.) G. Don";"Turpinia occidentalis";"(Sw.) G.Don";"Accepted";"species"
971;"Ulmus alata";"Ulmus alata";"Michx.";"Ulmus alata";"Michx.";"Accepted";"species"
972;"Ulmus americana";"Ulmus americana";"L.";"Ulmus americana";"L.";"Accepted";"species"
973;"Ulmus crassifolia";"Ulmus crassifolia";"Nutt.";"Ulmus crassifolia";"Nutt.";"Accepted";"species"
8862;"Ulmus davidiana";"Ulmus davidiana";"Planch.";"Ulmus davidiana";"Planch.";"Accepted";"species"
8851;"Ulmus parvifolia";"Ulmus parvifolia";"Jacq.";"Ulmus parvifolia";"Jacq.";"Accepted";"species"
8852;"Ulmus procera";"Ulmus procera";"Salisb.";"Ulmus minor";"Mill.";"Accepted";"species"
974;"Ulmus pumila";"Ulmus pumila";"L.";"Ulmus pumila";"L.";"Accepted";"species"
975;"Ulmus rubra";"Ulmus rubra";"Muhl.";"Ulmus rubra";"Muhl.";"Accepted";"species"
976;"Ulmus serotina";"Ulmus serotina";"Sarg.";"Ulmus serotina";"Sarg.";"Accepted";"species"
970;"Ulmus spp.";"Ulmus";"L.";"Ulmus";"L.";"Accepted";"genus"
977;"Ulmus thomasii";"Ulmus thomasii";"Sarg.";"Ulmus thomasii";"Sarg.";"Accepted";"species"
981;"Umbellularia californica";"Umbellularia californica";"(Hook. & Arn.) Nutt.";"Umbellularia californica";"(Hook. & Arn.) Nutt.";"Accepted";"species"
8859;"Ungnadia speciosa";"Ungnadia speciosa";"Endl.";"Ungnadia speciosa";"Endl.";"Accepted";"species"
8853;"Urera baccifera";"Urera baccifera";"(L.) Gaudich.";"Urera baccifera";"(L.) Gaudich.";"Accepted";"species"
8854;"Urera caracasana";"Urera caracasana";"(Jacq.) Gaudich. ex Griseb.";"Urera caracasana";"(Jacq.) Gaudich. ex Griseb.";"Accepted";"species"
8855;"Urera chlorocarpa";"Urera chlorocarpa";"Urb.";"Urera chlorocarpa";"Urb.";"Accepted";"species"
8856;"Urera glabra";"Urera glabra";"(Hook. & Arn.) Weddell";"Urera glabra";"Wedd.";"Accepted";"species"
8857;"Urera kaalae";"Urera kaalae";"Wawra";"Urera kaalae";"Wawra";"Accepted";"species"
8858;"Urera spp.";"Urera";"Gaudich.";"Urera";"Gaudich.";"Accepted";"genus"
8860;"Vaccinium arboreum";"Vaccinium arboreum";"Marshall";"Vaccinium arboreum";"Marshall";"Accepted";"species"
8861;"Vangueria madagascariensis";"Vangueria madagascariensis";"J.F. Gmel.";"Vangueria madagascariensis";"J.F.Gmel.";"Accepted";"species"
8863;"Vavaea pauciflora";"Vavaea pauciflora";;"Vavaea amicorum";"Benth.";"Accepted";"species"
8866;"Veitchia merrillii";"Veitchia merrillii";;"Adonidia merrillii";"(Becc.) Becc.";"Accepted";"species"
995;"Vernicia fordii";"Vernicia fordii";"(Hemsl.) Airy-Shaw";"Vernicia fordii";"(Hemsl.) Airy Shaw";"Accepted";"species"
8869;"Vernicia montana";"Vernicia montana";"Lour.";"Vernicia montana";"Lour.";"Accepted";"species"
8870;"Vernicia spp.";"Vernicia";"Lour.";"Vernicia";"Lour.";"Accepted";"genus"
8877;"Viburnum lentago";"Viburnum lentago";"L.";"Viburnum lentago";"L.";"Accepted";"species"
8878;"Viburnum prunifolium";"Viburnum prunifolium";"L.";"Viburnum prunifolium";"L.";"Accepted";"species"
8879;"Viburnum rufidulum";"Viburnum rufidulum";"Raf.";"Viburnum rufidulum";"Raf.";"Accepted";"species"
8880;"Viburnum sieboldii";"Viburnum sieboldii";"Miq.";"Viburnum sieboldii";"Miq.";"Accepted";"species"
8871;"Vitex agnus-castus";"Vitex agnus-castus";"L.";"Vitex agnus-castus";"L.";"Accepted";"species"
8872;"Vitex cofassus";"Vitex cofassus";"Reinw. ex Blume";"Vitex cofassus";"Reinw. ex Blume";"Accepted";"species"
8873;"Vitex divaricata";"Vitex divaricata";"Sw.";"Vitex divaricata";"Sw.";"Accepted";"species"
7199;"Vitex negundo";"Vitex negundo";"L.";"Vitex negundo";"L.";"Accepted";"species"
8874;"Vitex parviflora";"Vitex parviflora";"Juss.";"Vitex parviflora";"Juss.";"Accepted";"species"
8875;"Vitex spp.";"Vitex";"L.";"Vitex";"L.";"Accepted";"genus"
8876;"Vitex trifolia";"Vitex trifolia";"L.";"Vitex trifolia";"L.";"Accepted";"species"
8881;"Wallenia lamarckiana";"Wallenia lamarckiana";"(A. DC.) Mez";"Wallenia lamarckiana";"(A.DC.) Mez";"Accepted";"species"
8883;"Washingtonia filifera";"Washingtonia filifera";"(Linden ex André) H. Wendl.";"Washingtonia filifera";"(Linden ex André) H.Wendl.";"Accepted";"species"
8885;"Washingtonia robusta";"Washingtonia robusta";"H. Wendl.";"Washingtonia robusta";"H.Wendl.";"Accepted";"species"
8884;"Wedelia biflora";"Wedelia biflora";;"Wollastonia biflora";"DC.";"Accepted";"species"
8886;"Weinmannia affinis";"Weinmannia affinis";"A. Gray";"Weinmannia affinis";"A.Gray";"Accepted";"species"
8887;"Weinmannia pinnata";"Weinmannia pinnata";"L.";"Weinmannia pinnata";"L.";"Accepted";"species"
8889;"Wikstroemia bicornuta";"Wikstroemia bicornuta";"Hillebr.";"Wikstroemia bicornuta";"Hillebr.";"Accepted";"species"
8890;"Wikstroemia furcata";"Wikstroemia furcata";"(Hillebr.) Rock";"Wikstroemia furcata";"Rock";"Accepted";"species"
8891;"Wikstroemia monticola";"Wikstroemia monticola";"Skottsb.";"Wikstroemia monticola";"Skottsb.";"Accepted";"species"
8892;"Wikstroemia oahuensis";"Wikstroemia oahuensis";"(A. Gray) Rock";"Wikstroemia oahuensis";"Rock";"Accepted";"species"
8895;"Wikstroemia phillyreifolia";"Wikstroemia phillyreifolia";"A. Gray";"Wikstroemia phillyreifolia";"A.Gray";"Accepted";"species"
8896;"Wikstroemia pulcherrima";"Wikstroemia pulcherrima";"Skottsb.";"Wikstroemia pulcherrima";"Skottsb.";"Accepted";"species"
8897;"Wikstroemia sandwicensis";"Wikstroemia sandwicensis";"Meisn.";"Wikstroemia sandwicensis";"Meisn.";"Accepted";"species"
8898;"Wikstroemia skottsbergiana";"Wikstroemia skottsbergiana";"Sparre";"Wikstroemia skottsbergiana";"Sparre";"Accepted";"species"
8899;"Wikstroemia spp.";"Wikstroemia";"Endl.";"Wikstroemia";"Endl.";"Accepted";"genus"
8900;"Wikstroemia villosa";"Wikstroemia villosa";"Hillebr.";"Wikstroemia villosa";"Hillebr.";"Accepted";"species"
8901;"Ximenia americana";"Ximenia americana";"L.";"Ximenia americana";"L.";"Accepted";"species"
8903;"Xylocarpus granatum";"Xylocarpus granatum";"J. Koenig";"Xylocarpus granatum";"J.Koenig";"Accepted";"species"
8904;"Xylocarpus moluccensis";"Xylocarpus moluccensis";"(Lam.) M. Roem.";"Xylocarpus moluccensis";"M.Roem.";"Accepted";"species"
8905;"Xylocarpus spp.";"Xylocarpus";"J. Koenig";"Xylocarpus";"J.Koenig";"Accepted";"genus"
8914;"Xylococcus bicolor";"Xylococcus bicolor";"Nutt.";"Xylococcus bicolor";"Nutt.";"Accepted";"species"
8906;"Xylosma buxifolia";"Xylosma buxifolia";"A. Gray";"Xylosma buxifolia";"A.Gray";"Accepted";"species"
8902;"Xylosma congestum";"Xylosma congestum";"(Lour.) Merr.";"Xylosma";"G.Forst.";"Accepted";"genus"
8907;"Xylosma crenata";"Xylosma crenata";"(H. St. John) H. St. John";"Xylosma crenata";"(H.St.John) H.St.John";"Accepted";"species"
8908;"Xylosma hawaiiensis";"Xylosma hawaiiensis";"Seem.";"Xylosma hawaiensis";"Seem.";"Accepted";"species"
8909;"Xylosma nelsonii";"Xylosma nelsonii";"Merr.";"Xylosma nelsonii";"Merr.";"Accepted";"species"
8910;"Xylosma pachyphylla";"Xylosma pachyphylla";"(Krug & Urb.) Urb.";"Xylosma pachyphylla";"(Krug & Urb.) Urb.";"Accepted";"species"
8911;"Xylosma samoensis";"Xylosma samoensis";;"Xylosma samoensis";"(Christoph.) Sleumer";"Accepted";"species"
8912;"Xylosma schaefferioides";"Xylosma schaefferioides";"A. Gray";"Xylosma schaefferioides";"A.Gray";"Accepted";"species"
8913;"Xylosma schwaneckeana";"Xylosma schwaneckeana";"(Krug & Urb.) Urb.";"Xylosma schwaneckeana";"(Krug & Urb.) Urb.";"Accepted";"species"
8915;"Xylosma spp.";"Xylosma";"G. Forst.";"Xylosma";"G.Forst.";"Accepted";"genus"
8916;"Yucca aloifolia";"Yucca aloifolia";"L.";"Yucca aloifolia";"L.";"Accepted";"species"
982;"Yucca brevifolia";"Yucca brevifolia";"Engelm.";"Yucca brevifolia";"Engelm.";"Accepted";"species"
8917;"Yucca faxoniana";"Yucca faxoniana";"(Trel.) Sarg.";"Yucca faxoniana";"Sarg.";"Accepted";"species"
8918;"Yucca gloriosa";"Yucca gloriosa";"L.";"Yucca gloriosa";"L.";"Accepted";"species"
8919;"Yucca guatemalensis";"Yucca guatemalensis";"Baker";"Yucca gigantea";"Lem.";"Accepted";"species"
8942;"Zanthoxylum americanum";"Zanthoxylum americanum";"Mill.";"Zanthoxylum americanum";"Mill.";"Accepted";"species"
8923;"Zanthoxylum bifoliolatum";"Zanthoxylum bifoliolatum";"Leonard";"Zanthoxylum bifoliolatum";"Leonard";"Accepted";"species"
8924;"Zanthoxylum caribaeum";"Zanthoxylum caribaeum";"Lam.";"Zanthoxylum caribaeum";"Lam.";"Accepted";"species"
8944;"Zanthoxylum clava-herculis";"Zanthoxylum clava-herculis";"L.";"Zanthoxylum clava-herculis";"L.";"Accepted";"species"
8925;"Zanthoxylum dipetalum";"Zanthoxylum dipetalum";"H. Mann";"Zanthoxylum dipetalum";"H.Mann";"Accepted";"species"
8928;"Zanthoxylum flavum";"Zanthoxylum flavum";"Vahl";"Zanthoxylum flavum";"Vahl";"Accepted";"species"
8929;"Zanthoxylum hawaiiense";"Zanthoxylum hawaiiense";"Hillebr.";"Zanthoxylum hawaiiense";"Hillebr.";"Accepted";"species"
8930;"Zanthoxylum kauaense";"Zanthoxylum kauaense";"A. Gray";"Zanthoxylum kauaense";"A.Gray";"Accepted";"species"
8931;"Zanthoxylum martinicense";"Zanthoxylum martinicense";"(Lam.) DC.";"Zanthoxylum martinicense";"DC.";"Accepted";"species"
8932;"Zanthoxylum monophyllum";"Zanthoxylum monophyllum";"(Lam.) P. Wilson";"Zanthoxylum schreberi";"(J.F.Gmel.) Reynel ex C.Nelson";"Accepted";"species"
8933;"Zanthoxylum oahuense";"Zanthoxylum oahuense";"Hillebr.";"Zanthoxylum oahuense";"Hillebr.";"Accepted";"species"
8934;"Zanthoxylum punctatum";"Zanthoxylum punctatum";"Vahl";"Zanthoxylum punctatum";"Vahl";"Accepted";"species"
8935;"Zanthoxylum spinifex";"Zanthoxylum spinifex";"(Jacq.) DC.";"Zanthoxylum tragodes";"DC.";"Accepted";"species"
8936;"Zanthoxylum spp.";"Zanthoxylum";"L.";"Zanthoxylum";"L.";"Accepted";"genus"
8937;"Zanthoxylum thomasianum";"Zanthoxylum thomasianum";"(Krug & Urb.) Krug & Urb. ex P. Wilson";"Zanthoxylum punctatum  subsp. thomasianum";"(Krug & Urb.) Reynel";"Accepted";"subspecies"
8938;"Zapoteca portoricensis";"Zapoteca portoricensis";"(Jacq.) H.M. Hern.";"Zapoteca portoricensis";"(Jacq.) H.M.Hern.";"Accepted";"species"
7243;"Zelkova serrata";"Zelkova serrata";"(Thunb.) Makino";"Zelkova serrata";"(Thunb.) Makino";"Accepted";"species"
8939;"Ziziphus mauritiana";"Ziziphus mauritiana";"Lam.";"Ziziphus mauritiana";"Lam.";"Accepted";"species"
7246;"Ziziphus obtusifolia";"Ziziphus obtusifolia";"(Hook. ex Torr. & A. Gray) A. Gray";"Sarcomphalus obtusifolius";"(Hook. ex Torr. & A.Gray) Hauenschild";"Accepted";"species"
8940;"Ziziphus reticulata";"Ziziphus reticulata";"(Vahl) DC.";"Sarcomphalus reticulatus";"Urb.";"Accepted";"species"
8941;"Ziziphus rignonii";"Ziziphus rignonii";"Delponte";"Sarcomphalus domingensis";"Krug & Urb.";"Accepted";"species"
8943;"Ziziphus taylorii";"Ziziphus taylorii";"(Britton) M.C. Johnst.";"Sarcomphalus taylori";"Britton";"Accepted";"species"
8947;"Ziziphus zizyphus";"Ziziphus zizyphus";"(L.) Karst.";"Ziziphus jujuba";"Mill.";"Accepted";"species"
